Year,Units,Regions,Area,Sex,Education,Marital status,citizenship,GeoCode,Value
2014,Percent,,Population of urban areas,,,Not reported,,,9.1
2015,Percent,,Population of urban areas,,,Not reported,,,7.6
2016,Percent,,Population of urban areas,,,Not reported,,,6.7
2017,Percent,,Population of urban areas,,,Not reported,,,7.6
2018,Percent,,Population of urban areas,,,Not reported,,,7.9
2010,Percent,,Population of rural areas,,,Was married,,,54.8
2011,Percent,,Population of rural areas,,,Was married,,,50.4
2012,Percent,,Population of rural areas,,,Was married,,,52.4
2013,Percent,,Population of rural areas,,,Was married,,,52.9
2014,Percent,,Population of rural areas,,,Was married,,,50.5
2015,Percent,,Population of rural areas,,,Was married,,,52.9
2016,Percent,,Population of rural areas,,,Was married,,,54.0
2017,Percent,,Population of rural areas,,,Was married,,,50.3
2018,Percent,,Population of rural areas,,,Was married,,,49.7
2010,Percent,,Population of rural areas,,,Not married,,,34.5
2011,Percent,,Population of rural areas,,,Not married,,,37.6
2012,Percent,,Population of rural areas,,,Not married,,,34.0
2013,Percent,,Population of rural areas,,,Not married,,,29.7
2014,Percent,,Population of rural areas,,,Not married,,,30.8
2015,Percent,,Population of rural areas,,,Not married,,,29.6
2016,Percent,,Population of rural areas,,,Not married,,,26.4
2017,Percent,,Population of rural areas,,,Not married,,,28.2
2018,Percent,,Population of rural areas,,,Not married,,,29.0
2010,Percent,,Population of rural areas,,,Widowed,,,5.5
2011,Percent,,Population of rural areas,,,Widowed,,,5.1
2012,Percent,,Population of rural areas,,,Widowed,,,4.3
2013,Percent,,Population of rural areas,,,Widowed,,,4.6
2014,Percent,,Population of rural areas,,,Widowed,,,4.0
2015,Percent,,Population of rural areas,,,Widowed,,,4.3
2016,Percent,,Population of rural areas,,,Widowed,,,5.3
2017,Percent,,Population of rural areas,,,Widowed,,,5.6
2018,Percent,,Population of rural areas,,,Widowed,,,5.6
2010,Percent,,Population of rural areas,,,Divorced,,,3.7
2011,Percent,,Population of rural areas,,,Divorced,,,4.1
2012,Percent,,Population of rural areas,,,Divorced,,,4.0
2013,Percent,,Population of rural areas,,,Divorced,,,3.9
2014,Percent,,Population of rural areas,,,Divorced,,,5.9
2015,Percent,,Population of rural areas,,,Divorced,,,5.3
2016,Percent,,Population of rural areas,,,Divorced,,,6.5
2017,Percent,,Population of rural areas,,,Divorced,,,7.5
2018,Percent,,Population of rural areas,,,Divorced,,,7.5
2010,Percent,,Population of rural areas,,,Not reported,,,1.5
2011,Percent,,Population of rural areas,,,Not reported,,,2.8
2012,Percent,,Population of rural areas,,,Not reported,,,5.3
2013,Percent,,Population of rural areas,,,Not reported,,,8.8
2014,Percent,,Population of rural areas,,,Not reported,,,8.8
2015,Percent,,Population of rural areas,,,Not reported,,,7.9
2016,Percent,,Population of rural areas,,,Not reported,,,7.8
2017,Percent,,Population of rural areas,,,Not reported,,,8.4
2018,Percent,,Population of rural areas,,,Not reported,,,8.2
2010,Percent,,,Male,,,Kazakhstan,,99.6
2011,Percent,,,Male,,,Kazakhstan,,99.7
2012,Percent,,,Male,,,Kazakhstan,,99.3
2013,Percent,,,Male,,,Kazakhstan,,99.4
2014,Percent,,,Male,,,Kazakhstan,,99.0
2015,Percent,,,Male,,,Kazakhstan,,99.4
2016,Percent,,,Male,,,Kazakhstan,,99.3
2017,Percent,,,Male,,,Kazakhstan,,99.1
2018,Percent,,,Male,,,Kazakhstan,,99.3
2010,Percent,,,Male,,,Not Kazakhstan,,0.4
2011,Percent,,,Male,,,Not Kazakhstan,,0.3
2012,Percent,,,Male,,,Not Kazakhstan,,0.7
2013,Percent,,,Male,,,Not Kazakhstan,,0.6
2014,Percent,,,Male,,,Not Kazakhstan,,1.0
2015,Percent,,,Male,,,Not Kazakhstan,,0.6
2016,Percent,,,Male,,,Not Kazakhstan,,0.7
2017,Percent,,,Male,,,Not Kazakhstan,,0.9
2018,Percent,,,Male,,,Not Kazakhstan,,0.7
2010,Percent,,,Female,,,Kazakhstan,,99.6
2011,Percent,,,Female,,,Kazakhstan,,99.6
2012,Percent,,,Female,,,Kazakhstan,,98.7
2013,Percent,,,Female,,,Kazakhstan,,99.1
2014,Percent,,,Female,,,Kazakhstan,,99.4
2015,Percent,,,Female,,,Kazakhstan,,99.1
2016,Percent,,,Female,,,Kazakhstan,,99.7
2017,Percent,,,Female,,,Kazakhstan,,99.9
2018,Percent,,,Female,,,Kazakhstan,,99.5
2010,Percent,,,Female,,,Not Kazakhstan,,0.4
2011,Percent,,,Female,,,Not Kazakhstan,,0.4
2012,Percent,,,Female,,,Not Kazakhstan,,1.3
2013,Percent,,,Female,,,Not Kazakhstan,,0.9
2014,Percent,,,Female,,,Not Kazakhstan,,0.6
2015,Percent,,,Female,,,Not Kazakhstan,,0.9
2016,Percent,,,Female,,,Not Kazakhstan,,0.3
2017,Percent,,,Female,,,Not Kazakhstan,,0.1
2018,Percent,,,Female,,,Not Kazakhstan,,0.5
2010,Percent,,Population of urban areas,,,,Kazakhstan,,99.3
2011,Percent,,Population of urban areas,,,,Kazakhstan,,100.0
2012,Percent,,Population of urban areas,,,,Kazakhstan,,99.2
2013,Percent,,Population of urban areas,,,,Kazakhstan,,99.1
2014,Percent,,Population of urban areas,,,,Kazakhstan,,98.7
2015,Percent,,Population of urban areas,,,,Kazakhstan,,99.2
2016,Percent,,Population of urban areas,,,,Kazakhstan,,99.3
2017,Percent,,Population of urban areas,,,,Kazakhstan,,98.6
2018,Percent,,Population of urban areas,,,,Kazakhstan,,99.4
2010,Percent,,Population of urban areas,,,,Not Kazakhstan,,0.7
2011,Percent,,Population of urban areas,,,,Not Kazakhstan,,0.2
2012,Percent,,Population of urban areas,,,,Not Kazakhstan,,0.8
2013,Percent,,Population of urban areas,,,,Not Kazakhstan,,0.9
2014,Percent,,Population of urban areas,,,,Not Kazakhstan,,1.3
2015,Percent,,Population of urban areas,,,,Not Kazakhstan,,0.8
2016,Percent,,Population of urban areas,,,,Not Kazakhstan,,0.7
2017,Percent,,Population of urban areas,,,,Not Kazakhstan,,1.4
2018,Percent,,Population of urban areas,,,,Not Kazakhstan,,0.6
2010,Percent,,Population of rural areas,,,,Kazakhstan,,99.9
2011,Percent,,Population of rural areas,,,,Kazakhstan,,99.6
2012,Percent,,Population of rural areas,,,,Kazakhstan,,99.1
2013,Percent,,Population of rural areas,,,,Kazakhstan,,99.4
2014,Percent,,Population of rural areas,,,,Kazakhstan,,99.4
2015,Percent,,Population of rural areas,,,,Kazakhstan,,99.4
2016,Percent,,Population of rural areas,,,,Kazakhstan,,99.4
2017,Percent,,Population of rural areas,,,,Kazakhstan,,99.4
2018,Percent,,Population of rural areas,,,,Kazakhstan,,99.3
2010,Percent,,Population of rural areas,,,,Not Kazakhstan,,0.1
2011,Percent,,Population of rural areas,,,,Not Kazakhstan,,0.4
2012,Percent,,Population of rural areas,,,,Not Kazakhstan,,0.9
2013,Percent,,Population of rural areas,,,,Not Kazakhstan,,0.6
2014,Percent,,Population of rural areas,,,,Not Kazakhstan,,0.6
2015,Percent,,Population of rural areas,,,,Not Kazakhstan,,0.6
2016,Percent,,Population of rural areas,,,,Not Kazakhstan,,0.6
2017,Percent,,Population of rural areas,,,,Not Kazakhstan,,0.6
2018,Percent,,Population of rural areas,,,,Not Kazakhstan,,0.7
