Year,Units,Regions,Area,Sex,Education,Marital status,citizenship,GeoCode,Value
2016,Percent,,Population of urban areas,,,Not reported,,,20.0
2017,Percent,,Population of urban areas,,,Not reported,,,15.4
2018,Percent,,Population of urban areas,,,Not reported,,,12.1
2010,Percent,,Population of rural areas,,,Was married,,,38.6
2011,Percent,,Population of rural areas,,,Was married,,,27.5
2012,Percent,,Population of rural areas,,,Was married,,,36.7
2013,Percent,,Population of rural areas,,,Was married,,,24.5
2014,Percent,,Population of rural areas,,,Was married,,,13.8
2015,Percent,,Population of rural areas,,,Was married,,,17.8
2016,Percent,,Population of rural areas,,,Was married,,,36.4
2017,Percent,,Population of rural areas,,,Was married,,,38.9
2018,Percent,,Population of rural areas,,,Was married,,,36.0
2010,Percent,,Population of rural areas,,,Not married,,,37.1
2011,Percent,,Population of rural areas,,,Not married,,,27.5
2012,Percent,,Population of rural areas,,,Not married,,,20.4
2013,Percent,,Population of rural areas,,,Not married,,,17.0
2014,Percent,,Population of rural areas,,,Not married,,,20.7
2015,Percent,,Population of rural areas,,,Not married,,,17.8
2016,Percent,,Population of rural areas,,,Not married,,,18.2
2017,Percent,,Population of rural areas,,,Not married,,,6.2
2018,Percent,,Population of rural areas,,,Not married,,,16.3
2010,Percent,,Population of rural areas,,,Widowed,,,15.7
2011,Percent,,Population of rural areas,,,Widowed,,,36.3
2012,Percent,,Population of rural areas,,,Widowed,,,12.2
2013,Percent,,Population of rural areas,,,Widowed,,,24.5
2014,Percent,,Population of rural areas,,,Widowed,,,41.4
2015,Percent,,Population of rural areas,,,Widowed,,,40.0
2016,Percent,,Population of rural areas,,,Widowed,,,23.4
2017,Percent,,Population of rural areas,,,Widowed,,,37.2
2018,Percent,,Population of rural areas,,,Widowed,,,23.3
2010,Percent,,Population of rural areas,,,Divorced,,,1.4
2011,Percent,,Population of rural areas,,,Divorced,,,0.0
2012,Percent,,Population of rural areas,,,Divorced,,,6.1
2013,Percent,,Population of rural areas,,,Divorced,,,1.9
2014,Percent,,Population of rural areas,,,Divorced,,,6.9
2015,Percent,,Population of rural areas,,,Divorced,,,8.9
2016,Percent,,Population of rural areas,,,Divorced,,,2.6
2017,Percent,,Population of rural areas,,,Divorced,,,1.8
2018,Percent,,Population of rural areas,,,Divorced,,,4.7
2010,Percent,,Population of rural areas,,,Not reported,,,7.1
2011,Percent,,Population of rural areas,,,Not reported,,,8.8
2012,Percent,,Population of rural areas,,,Not reported,,,24.5
2013,Percent,,Population of rural areas,,,Not reported,,,32.1
2014,Percent,,Population of rural areas,,,Not reported,,,17.2
2015,Percent,,Population of rural areas,,,Not reported,,,15.6
2016,Percent,,Population of rural areas,,,Not reported,,,19.5
2017,Percent,,Population of rural areas,,,Not reported,,,15.9
2018,Percent,,Population of rural areas,,,Not reported,,,19.8
2010,Percent,,,Male,,,Kazakhstan,,100.0
2011,Percent,,,Male,,,Kazakhstan,,100.0
2012,Percent,,,Male,,,Kazakhstan,,97.9
2013,Percent,,,Male,,,Kazakhstan,,98.4
2014,Percent,,,Male,,,Kazakhstan,,100.0
2015,Percent,,,Male,,,Kazakhstan,,97.9
2016,Percent,,,Male,,,Kazakhstan,,100.0
2017,Percent,,,Male,,,Kazakhstan,,100.0
2018,Percent,,,Male,,,Kazakhstan,,98.6
2010,Percent,,,Male,,,Not Kazakhstan,,0.0
2011,Percent,,,Male,,,Not Kazakhstan,,0.0
2012,Percent,,,Male,,,Not Kazakhstan,,2.1
2013,Percent,,,Male,,,Not Kazakhstan,,1.6
2014,Percent,,,Male,,,Not Kazakhstan,,0.0
2015,Percent,,,Male,,,Not Kazakhstan,,2.1
2016,Percent,,,Male,,,Not Kazakhstan,,0.0
2017,Percent,,,Male,,,Not Kazakhstan,,0.0
2018,Percent,,,Male,,,Not Kazakhstan,,1.4
2010,Percent,,,Female,,,Kazakhstan,,100.0
2011,Percent,,,Female,,,Kazakhstan,,98.9
2012,Percent,,,Female,,,Kazakhstan,,100.0
2013,Percent,,,Female,,,Kazakhstan,,96.1
2014,Percent,,,Female,,,Kazakhstan,,100.0
2015,Percent,,,Female,,,Kazakhstan,,100.0
2016,Percent,,,Female,,,Kazakhstan,,98.6
2017,Percent,,,Female,,,Kazakhstan,,100.0
2018,Percent,,,Female,,,Kazakhstan,,100.0
2010,Percent,,,Female,,,Not Kazakhstan,,0.0
2011,Percent,,,Female,,,Not Kazakhstan,,1.1
2012,Percent,,,Female,,,Not Kazakhstan,,0.0
2013,Percent,,,Female,,,Not Kazakhstan,,3.9
2014,Percent,,,Female,,,Not Kazakhstan,,0.0
2015,Percent,,,Female,,,Not Kazakhstan,,0.0
2016,Percent,,,Female,,,Not Kazakhstan,,1.4
2017,Percent,,,Female,,,Not Kazakhstan,,0.0
2018,Percent,,,Female,,,Not Kazakhstan,,0.0
2010,Percent,,Population of urban areas,,,,Kazakhstan,,100.0
2011,Percent,,Population of urban areas,,,,Kazakhstan,,99.0
2012,Percent,,Population of urban areas,,,,Kazakhstan,,100.0
2013,Percent,,Population of urban areas,,,,Kazakhstan,,100.0
2014,Percent,,Population of urban areas,,,,Kazakhstan,,100.0
2015,Percent,,Population of urban areas,,,,Kazakhstan,,100.0
2016,Percent,,Population of urban areas,,,,Kazakhstan,,98.5
2017,Percent,,Population of urban areas,,,,Kazakhstan,,100.0
2018,Percent,,Population of urban areas,,,,Kazakhstan,,100.0
2010,Percent,,Population of urban areas,,,,Not Kazakhstan,,0.0
2011,Percent,,Population of urban areas,,,,Not Kazakhstan,,1.0
2012,Percent,,Population of urban areas,,,,Not Kazakhstan,,0.0
2013,Percent,,Population of urban areas,,,,Not Kazakhstan,,0.0
2014,Percent,,Population of urban areas,,,,Not Kazakhstan,,0.0
2015,Percent,,Population of urban areas,,,,Not Kazakhstan,,0.0
2016,Percent,,Population of urban areas,,,,Not Kazakhstan,,1.5
2017,Percent,,Population of urban areas,,,,Not Kazakhstan,,0.0
2018,Percent,,Population of urban areas,,,,Not Kazakhstan,,0.0
2010,Percent,,Population of rural areas,,,,Kazakhstan,,100.0
2011,Percent,,Population of rural areas,,,,Kazakhstan,,100.0
2012,Percent,,Population of rural areas,,,,Kazakhstan,,98.0
2013,Percent,,Population of rural areas,,,,Kazakhstan,,96.2
2014,Percent,,Population of rural areas,,,,Kazakhstan,,100.0
2015,Percent,,Population of rural areas,,,,Kazakhstan,,97.8
2016,Percent,,Population of rural areas,,,,Kazakhstan,,100.0
2017,Percent,,Population of rural areas,,,,Kazakhstan,,100.0
2018,Percent,,Population of rural areas,,,,Kazakhstan,,98.8
2010,Percent,,Population of rural areas,,,,Not Kazakhstan,,0.0
2011,Percent,,Population of rural areas,,,,Not Kazakhstan,,0.0
2012,Percent,,Population of rural areas,,,,Not Kazakhstan,,2.0
2013,Percent,,Population of rural areas,,,,Not Kazakhstan,,3.8
2014,Percent,,Population of rural areas,,,,Not Kazakhstan,,0.0
2015,Percent,,Population of rural areas,,,,Not Kazakhstan,,2.2
2016,Percent,,Population of rural areas,,,,Not Kazakhstan,,0.0
2017,Percent,,Population of rural areas,,,,Not Kazakhstan,,0.0
2018,Percent,,Population of rural areas,,,,Not Kazakhstan,,1.2
