Year,Units,Regions,Area,Sex,Education,Marital status,citizenship,GeoCode,Value
2013,Percent,,Population of urban areas,,,Not reported,,,6.2
2014,Percent,,Population of urban areas,,,Not reported,,,6.2
2015,Percent,,Population of urban areas,,,Not reported,,,4.6
2016,Percent,,Population of urban areas,,,Not reported,,,6.8
2017,Percent,,Population of urban areas,,,Not reported,,,6.9
2018,Percent,,Population of urban areas,,,Not reported,,,7.4
2010,Percent,,Population of rural areas,,,Was married,,,42.1
2011,Percent,,Population of rural areas,,,Was married,,,41.6
2012,Percent,,Population of rural areas,,,Was married,,,44.4
2013,Percent,,Population of rural areas,,,Was married,,,44.5
2014,Percent,,Population of rural areas,,,Was married,,,45.0
2015,Percent,,Population of rural areas,,,Was married,,,44.1
2016,Percent,,Population of rural areas,,,Was married,,,44.1
2017,Percent,,Population of rural areas,,,Was married,,,41.7
2018,Percent,,Population of rural areas,,,Was married,,,38.8
2010,Percent,,Population of rural areas,,,Not married,,,42.7
2011,Percent,,Population of rural areas,,,Not married,,,43.1
2012,Percent,,Population of rural areas,,,Not married,,,37.4
2013,Percent,,Population of rural areas,,,Not married,,,34.0
2014,Percent,,Population of rural areas,,,Not married,,,32.4
2015,Percent,,Population of rural areas,,,Not married,,,32.5
2016,Percent,,Population of rural areas,,,Not married,,,31.2
2017,Percent,,Population of rural areas,,,Not married,,,32.3
2018,Percent,,Population of rural areas,,,Not married,,,35.5
2010,Percent,,Population of rural areas,,,Widowed,,,5.8
2011,Percent,,Population of rural areas,,,Widowed,,,5.6
2012,Percent,,Population of rural areas,,,Widowed,,,5.9
2013,Percent,,Population of rural areas,,,Widowed,,,5.7
2014,Percent,,Population of rural areas,,,Widowed,,,4.3
2015,Percent,,Population of rural areas,,,Widowed,,,4.7
2016,Percent,,Population of rural areas,,,Widowed,,,4.3
2017,Percent,,Population of rural areas,,,Widowed,,,4.3
2018,Percent,,Population of rural areas,,,Widowed,,,3.9
2010,Percent,,Population of rural areas,,,Divorced,,,8.5
2011,Percent,,Population of rural areas,,,Divorced,,,8.3
2012,Percent,,Population of rural areas,,,Divorced,,,7.8
2013,Percent,,Population of rural areas,,,Divorced,,,8.0
2014,Percent,,Population of rural areas,,,Divorced,,,7.9
2015,Percent,,Population of rural areas,,,Divorced,,,9.6
2016,Percent,,Population of rural areas,,,Divorced,,,10.3
2017,Percent,,Population of rural areas,,,Divorced,,,10.8
2018,Percent,,Population of rural areas,,,Divorced,,,9.7
2010,Percent,,Population of rural areas,,,Not reported,,,1.0
2011,Percent,,Population of rural areas,,,Not reported,,,1.4
2012,Percent,,Population of rural areas,,,Not reported,,,4.5
2013,Percent,,Population of rural areas,,,Not reported,,,7.8
2014,Percent,,Population of rural areas,,,Not reported,,,10.4
2015,Percent,,Population of rural areas,,,Not reported,,,9.0
2016,Percent,,Population of rural areas,,,Not reported,,,10.1
2017,Percent,,Population of rural areas,,,Not reported,,,10.9
2018,Percent,,Population of rural areas,,,Not reported,,,12.1
2010,Percent,,,Male,,,Kazakhstan,,99.5
2011,Percent,,,Male,,,Kazakhstan,,99.5
2012,Percent,,,Male,,,Kazakhstan,,99.3
2013,Percent,,,Male,,,Kazakhstan,,99.2
2014,Percent,,,Male,,,Kazakhstan,,99.3
2015,Percent,,,Male,,,Kazakhstan,,99.1
2016,Percent,,,Male,,,Kazakhstan,,99.1
2017,Percent,,,Male,,,Kazakhstan,,99.2
2018,Percent,,,Male,,,Kazakhstan,,99.0
2010,Percent,,,Male,,,Not Kazakhstan,,0.5
2011,Percent,,,Male,,,Not Kazakhstan,,0.5
2012,Percent,,,Male,,,Not Kazakhstan,,0.7
2013,Percent,,,Male,,,Not Kazakhstan,,0.8
2014,Percent,,,Male,,,Not Kazakhstan,,0.7
2015,Percent,,,Male,,,Not Kazakhstan,,0.9
2016,Percent,,,Male,,,Not Kazakhstan,,0.9
2017,Percent,,,Male,,,Not Kazakhstan,,0.8
2018,Percent,,,Male,,,Not Kazakhstan,,1.0
2010,Percent,,,Female,,,Kazakhstan,,99.7
2011,Percent,,,Female,,,Kazakhstan,,99.0
2012,Percent,,,Female,,,Kazakhstan,,98.7
2013,Percent,,,Female,,,Kazakhstan,,99.0
2014,Percent,,,Female,,,Kazakhstan,,98.6
2015,Percent,,,Female,,,Kazakhstan,,99.4
2016,Percent,,,Female,,,Kazakhstan,,99.4
2017,Percent,,,Female,,,Kazakhstan,,99.0
2018,Percent,,,Female,,,Kazakhstan,,98.3
2010,Percent,,,Female,,,Not Kazakhstan,,0.3
2011,Percent,,,Female,,,Not Kazakhstan,,0.9
2012,Percent,,,Female,,,Not Kazakhstan,,1.3
2013,Percent,,,Female,,,Not Kazakhstan,,1.0
2014,Percent,,,Female,,,Not Kazakhstan,,1.4
2015,Percent,,,Female,,,Not Kazakhstan,,0.6
2016,Percent,,,Female,,,Not Kazakhstan,,0.6
2017,Percent,,,Female,,,Not Kazakhstan,,1.0
2018,Percent,,,Female,,,Not Kazakhstan,,1.7
2010,Percent,,Population of urban areas,,,,Kazakhstan,,99.2
2011,Percent,,Population of urban areas,,,,Kazakhstan,,99.0
2012,Percent,,Population of urban areas,,,,Kazakhstan,,98.9
2013,Percent,,Population of urban areas,,,,Kazakhstan,,99.1
2014,Percent,,Population of urban areas,,,,Kazakhstan,,98.9
2015,Percent,,Population of urban areas,,,,Kazakhstan,,98.8
2016,Percent,,Population of urban areas,,,,Kazakhstan,,99.0
2017,Percent,,Population of urban areas,,,,Kazakhstan,,98.9
2018,Percent,,Population of urban areas,,,,Kazakhstan,,99.0
2010,Percent,,Population of urban areas,,,,Not Kazakhstan,,0.8
2011,Percent,,Population of urban areas,,,,Not Kazakhstan,,0.9
2012,Percent,,Population of urban areas,,,,Not Kazakhstan,,1.1
2013,Percent,,Population of urban areas,,,,Not Kazakhstan,,0.9
2014,Percent,,Population of urban areas,,,,Not Kazakhstan,,1.1
2015,Percent,,Population of urban areas,,,,Not Kazakhstan,,1.2
2016,Percent,,Population of urban areas,,,,Not Kazakhstan,,1.0
2017,Percent,,Population of urban areas,,,,Not Kazakhstan,,1.1
2018,Percent,,Population of urban areas,,,,Not Kazakhstan,,0.9
2010,Percent,,Population of rural areas,,,,Kazakhstan,,99.8
2011,Percent,,Population of rural areas,,,,Kazakhstan,,100.0
2012,Percent,,Population of rural areas,,,,Kazakhstan,,99.5
2013,Percent,,Population of rural areas,,,,Kazakhstan,,99.3
2014,Percent,,Population of rural areas,,,,Kazakhstan,,99.4
2015,Percent,,Population of rural areas,,,,Kazakhstan,,99.6
2016,Percent,,Population of rural areas,,,,Kazakhstan,,99.3
2017,Percent,,Population of rural areas,,,,Kazakhstan,,99.5
2018,Percent,,Population of rural areas,,,,Kazakhstan,,98.8
2010,Percent,,Population of rural areas,,,,Not Kazakhstan,,0.2
2011,Percent,,Population of rural areas,,,,Not Kazakhstan,,0.3
2012,Percent,,Population of rural areas,,,,Not Kazakhstan,,0.5
2013,Percent,,Population of rural areas,,,,Not Kazakhstan,,0.7
2014,Percent,,Population of rural areas,,,,Not Kazakhstan,,0.6
2015,Percent,,Population of rural areas,,,,Not Kazakhstan,,0.4
2016,Percent,,Population of rural areas,,,,Not Kazakhstan,,0.7
2017,Percent,,Population of rural areas,,,,Not Kazakhstan,,0.5
2018,Percent,,Population of rural areas,,,,Not Kazakhstan,,1.2
