Year,Units,Өңірлер,Аймақ,Жынысы,Білім беру,Отбасылық жағдайы,азаматтығы,GeoCode,Value
2015,пайыз,,,ерлер,,үйленген,,,32.8
2016,пайыз,,,ерлер,,үйленген,,,36.4
2017,пайыз,,,ерлер,,үйленген,,,37.8
2018,пайыз,,,ерлер,,үйленген,,,38.1
2010,пайыз,,,ерлер,,үйленген жоқ,,,37.8
2011,пайыз,,,ерлер,,үйленген жоқ,,,33.3
2012,пайыз,,,ерлер,,үйленген жоқ,,,34.6
2013,пайыз,,,ерлер,,үйленген жоқ,,,29.9
2014,пайыз,,,ерлер,,үйленген жоқ,,,32.3
2015,пайыз,,,ерлер,,үйленген жоқ,,,30.8
2016,пайыз,,,ерлер,,үйленген жоқ,,,27.0
2017,пайыз,,,ерлер,,үйленген жоқ,,,24.1
2018,пайыз,,,ерлер,,үйленген жоқ,,,26.7
2010,пайыз,,,ерлер,,жесір,,,4.9
2011,пайыз,,,ерлер,,жесір,,,7.2
2012,пайыз,,,ерлер,,жесір,,,5.8
2013,пайыз,,,ерлер,,жесір,,,6.2
2014,пайыз,,,ерлер,,жесір,,,7.1
2015,пайыз,,,ерлер,,жесір,,,6.6
2016,пайыз,,,ерлер,,жесір,,,5.7
2017,пайыз,,,ерлер,,жесір,,,7.8
2018,пайыз,,,ерлер,,жесір,,,6.7
2010,пайыз,,,ерлер,,ажырасқан,,,15.4
2011,пайыз,,,ерлер,,ажырасқан,,,17.9
2012,пайыз,,,ерлер,,ажырасқан,,,18.6
2013,пайыз,,,ерлер,,ажырасқан,,,19.9
2014,пайыз,,,ерлер,,ажырасқан,,,20.8
2015,пайыз,,,ерлер,,ажырасқан,,,21.0
2016,пайыз,,,ерлер,,ажырасқан,,,21.5
2017,пайыз,,,ерлер,,ажырасқан,,,22.2
2018,пайыз,,,ерлер,,ажырасқан,,,17.7
2010,пайыз,,,ерлер,,көрсетілмеген,,,8.1
2011,пайыз,,,ерлер,,көрсетілмеген,,,8.7
2012,пайыз,,,ерлер,,көрсетілмеген,,,9.1
2013,пайыз,,,ерлер,,көрсетілмеген,,,6.8
2014,пайыз,,,ерлер,,көрсетілмеген,,,8.6
2015,пайыз,,,ерлер,,көрсетілмеген,,,8.7
2016,пайыз,,,ерлер,,көрсетілмеген,,,9.4
2017,пайыз,,,ерлер,,көрсетілмеген,,,8.1
2018,пайыз,,,ерлер,,көрсетілмеген,,,10.8
2010,пайыз,,,әйелдер,,үйленген,,,27.2
2011,пайыз,,,әйелдер,,үйленген,,,28.0
2012,пайыз,,,әйелдер,,үйленген,,,28.8
2013,пайыз,,,әйелдер,,үйленген,,,24.8
2014,пайыз,,,әйелдер,,үйленген,,,29.7
2015,пайыз,,,әйелдер,,үйленген,,,28.6
2016,пайыз,,,әйелдер,,үйленген,,,25.6
2017,пайыз,,,әйелдер,,үйленген,,,27.6
2018,пайыз,,,әйелдер,,үйленген,,,21.0
2010,пайыз,,,әйелдер,,үйленген жоқ,,,31.5
2011,пайыз,,,әйелдер,,үйленген жоқ,,,31.4
2012,пайыз,,,әйелдер,,үйленген жоқ,,,26.0
2013,пайыз,,,әйелдер,,үйленген жоқ,,,27.7
2014,пайыз,,,әйелдер,,үйленген жоқ,,,26.3
2015,пайыз,,,әйелдер,,үйленген жоқ,,,26.4
2016,пайыз,,,әйелдер,,үйленген жоқ,,,27.7
2017,пайыз,,,әйелдер,,үйленген жоқ,,,21.3
2018,пайыз,,,әйелдер,,үйленген жоқ,,,28.4
2010,пайыз,,,әйелдер,,жесір,,,20.9
2011,пайыз,,,әйелдер,,жесір,,,23.4
2012,пайыз,,,әйелдер,,жесір,,,23.5
2013,пайыз,,,әйелдер,,жесір,,,23.8
2014,пайыз,,,әйелдер,,жесір,,,20.0
2015,пайыз,,,әйелдер,,жесір,,,21.1
2016,пайыз,,,әйелдер,,жесір,,,21.1
2017,пайыз,,,әйелдер,,жесір,,,22.6
2018,пайыз,,,әйелдер,,жесір,,,24.1
2010,пайыз,,,әйелдер,,ажырасқан,,,13.0
2011,пайыз,,,әйелдер,,ажырасқан,,,9.5
2012,пайыз,,,әйелдер,,ажырасқан,,,12.9
2013,пайыз,,,әйелдер,,ажырасқан,,,12.9
2014,пайыз,,,әйелдер,,ажырасқан,,,14.1
2015,пайыз,,,әйелдер,,ажырасқан,,,13.6
2016,пайыз,,,әйелдер,,ажырасқан,,,15.3
2017,пайыз,,,әйелдер,,ажырасқан,,,15.1
2018,пайыз,,,әйелдер,,ажырасқан,,,13.6
2010,пайыз,,,әйелдер,,көрсетілмеген,,,7.4
2011,пайыз,,,әйелдер,,көрсетілмеген,,,7.7
2012,пайыз,,,әйелдер,,көрсетілмеген,,,8.8
2013,пайыз,,,әйелдер,,көрсетілмеген,,,10.9
2014,пайыз,,,әйелдер,,көрсетілмеген,,,10.0
2015,пайыз,,,әйелдер,,көрсетілмеген,,,10.4
2016,пайыз,,,әйелдер,,көрсетілмеген,,,10.3
2017,пайыз,,,әйелдер,,көрсетілмеген,,,13.4
2018,пайыз,,,әйелдер,,көрсетілмеген,,,13.0
2010,пайыз,,городское население,,,үйленген,,,30.2
2011,пайыз,,городское население,,,үйленген,,,30.2
2012,пайыз,,городское население,,,үйленген,,,29.9
2013,пайыз,,городское население,,,үйленген,,,30.7
2014,пайыз,,городское население,,,үйленген,,,28.7
2015,пайыз,,городское население,,,үйленген,,,29.8
2016,пайыз,,городское население,,,үйленген,,,33.3
2017,пайыз,,городское население,,,үйленген,,,33.4
2018,пайыз,,городское население,,,үйленген,,,31.9
2010,пайыз,,городское население,,,үйленген жоқ,,,34.8
2011,пайыз,,городское население,,,үйленген жоқ,,,31.6
2012,пайыз,,городское население,,,үйленген жоқ,,,29.9
2013,пайыз,,городское население,,,үйленген жоқ,,,31.1
2014,пайыз,,городское население,,,үйленген жоқ,,,32.1
2015,пайыз,,городское население,,,үйленген жоқ,,,30.4
2016,пайыз,,городское население,,,үйленген жоқ,,,26.6
2017,пайыз,,городское население,,,үйленген жоқ,,,23.1
2018,пайыз,,городское население,,,үйленген жоқ,,,28.2
2010,пайыз,,городское население,,,жесір,,,8.0
2011,пайыз,,городское население,,,жесір,,,10.2
2012,пайыз,,городское население,,,жесір,,,10.1
2013,пайыз,,городское население,,,жесір,,,9.6
2014,пайыз,,городское население,,,жесір,,,9.0
2015,пайыз,,городское население,,,жесір,,,10.6
2016,пайыз,,городское население,,,жесір,,,9.5
2017,пайыз,,городское население,,,жесір,,,12.6
2018,пайыз,,городское население,,,жесір,,,12.0
2010,пайыз,,городское население,,,ажырасқан,,,16.3
2011,пайыз,,городское население,,,ажырасқан,,,16.6
2012,пайыз,,городское население,,,ажырасқан,,,18.6
2013,пайыз,,городское население,,,ажырасқан,,,19.5
2014,пайыз,,городское население,,,ажырасқан,,,22.6
2015,пайыз,,городское население,,,ажырасқан,,,19.2
2016,пайыз,,городское население,,,ажырасқан,,,21.7
2017,пайыз,,городское население,,,ажырасқан,,,23.3
2018,пайыз,,городское население,,,ажырасқан,,,21.3
2010,пайыз,,городское население,,,көрсетілмеген,,,10.6
2011,пайыз,,городское население,,,көрсетілмеген,,,11.3
2012,пайыз,,городское население,,,көрсетілмеген,,,11.5
2013,пайыз,,городское население,,,көрсетілмеген,,,9.1
2014,пайыз,,городское население,,,көрсетілмеген,,,7.6
2015,пайыз,,городское население,,,көрсетілмеген,,,10.1
2016,пайыз,,городское население,,,көрсетілмеген,,,8.9
2017,пайыз,,городское население,,,көрсетілмеген,,,7.5
2018,пайыз,,городское население,,,көрсетілмеген,,,6.6
2010,пайыз,,сельское население,,,үйленген,,,35.2
2011,пайыз,,сельское население,,,үйленген,,,34.2
2012,пайыз,,сельское население,,,үйленген,,,33.3
2013,пайыз,,сельское население,,,үйленген,,,39.0
2014,пайыз,,сельское население,,,үйленген,,,34.2
2015,пайыз,,сельское население,,,үйленген,,,34.5
2016,пайыз,,сельское население,,,үйленген,,,33.4
2017,пайыз,,сельское население,,,үйленген,,,37.1
2018,пайыз,,сельское население,,,үйленген,,,33.7
2010,пайыз,,сельское население,,,үйленген жоқ,,,38.2
2011,пайыз,,сельское население,,,үйленген жоқ,,,34.7
2012,пайыз,,сельское население,,,үйленген жоқ,,,37.0
2013,пайыз,,сельское население,,,үйленген жоқ,,,26.2
2014,пайыз,,сельское население,,,үйленген жоқ,,,28.3
2015,пайыз,,сельское население,,,үйленген жоқ,,,28.4
2016,пайыз,,сельское население,,,үйленген жоқ,,,28.2
2017,пайыз,,сельское население,,,үйленген жоқ,,,23.5
2018,пайыз,,сельское население,,,үйленген жоқ,,,25.9
2010,пайыз,,сельское население,,,жесір,,,12.2
2011,пайыз,,сельское население,,,жесір,,,14.3
2012,пайыз,,сельское население,,,жесір,,,10.7
2013,пайыз,,сельское население,,,жесір,,,13.6
2014,пайыз,,сельское население,,,жесір,,,13.3
2015,пайыз,,сельское население,,,жесір,,,10.8
2016,пайыз,,сельское население,,,жесір,,,10.8
2017,пайыз,,сельское население,,,жесір,,,11.3
2018,пайыз,,сельское население,,,жесір,,,12.7
2010,пайыз,,сельское население,,,ажырасқан,,,11.7
2011,пайыз,,сельское население,,,ажырасқан,,,13.6
2012,пайыз,,сельское население,,,ажырасқан,,,14.5
2013,пайыз,,сельское население,,,ажырасқан,,,15.2
2014,пайыз,,сельское население,,,ажырасқан,,,12.9
2015,пайыз,,сельское население,,,ажырасқан,,,18.6
2016,пайыз,,сельское население,,,ажырасқан,,,16.9
2017,пайыз,,сельское население,,,ажырасқан,,,14.8
2018,пайыз,,сельское население,,,ажырасқан,,,9.3
2010,пайыз,,сельское население,,,көрсетілмеген,,,2.8
2011,пайыз,,сельское население,,,көрсетілмеген,,,3.2
2012,пайыз,,сельское население,,,көрсетілмеген,,,4.5
2013,пайыз,,сельское население,,,көрсетілмеген,,,6.0
2014,пайыз,,сельское население,,,көрсетілмеген,,,11.3
2015,пайыз,,сельское население,,,көрсетілмеген,,,7.7
2016,пайыз,,сельское население,,,көрсетілмеген,,,10.8
2017,пайыз,,сельское население,,,көрсетілмеген,,,13.2
2018,пайыз,,сельское население,,,көрсетілмеген,,,18.5
2010,пайыз,,,ерлер,,,Қазақстан,,98.5
2011,пайыз,,,ерлер,,,Қазақстан,,97.9
2012,пайыз,,,ерлер,,,Қазақстан,,98.9
2013,пайыз,,,ерлер,,,Қазақстан,,98.3
2014,пайыз,,,ерлер,,,Қазақстан,,98.7
2015,пайыз,,,ерлер,,,Қазақстан,,98.9
2016,пайыз,,,ерлер,,,Қазақстан,,98.1
2017,пайыз,,,ерлер,,,Қазақстан,,99.0
2018,пайыз,,,ерлер,,,Қазақстан,,98.0
2010,пайыз,,,ерлер,,,Қазақстан емес,,1.5
2011,пайыз,,,ерлер,,,Қазақстан емес,,2.1
2012,пайыз,,,ерлер,,,Қазақстан емес,,1.1
2013,пайыз,,,ерлер,,,Қазақстан емес,,1.7
2014,пайыз,,,ерлер,,,Қазақстан емес,,1.3
2015,пайыз,,,ерлер,,,Қазақстан емес,,1.1
2016,пайыз,,,ерлер,,,Қазақстан емес,,1.9
2017,пайыз,,,ерлер,,,Қазақстан емес,,1.0
2018,пайыз,,,ерлер,,,Қазақстан емес,,2.0
2010,пайыз,,,әйелдер,,,Қазақстан,,97.9
2011,пайыз,,,әйелдер,,,Қазақстан,,98.8
2012,пайыз,,,әйелдер,,,Қазақстан,,99.4
2013,пайыз,,,әйелдер,,,Қазақстан,,99.4
2014,пайыз,,,әйелдер,,,Қазақстан,,99.4
2015,пайыз,,,әйелдер,,,Қазақстан,,99.3
2016,пайыз,,,әйелдер,,,Қазақстан,,99.2
2017,пайыз,,,әйелдер,,,Қазақстан,,97.1
2018,пайыз,,,әйелдер,,,Қазақстан,,96.9
2010,пайыз,,,әйелдер,,,Қазақстан емес,,2.1
2011,пайыз,,,әйелдер,,,Қазақстан емес,,1.2
2012,пайыз,,,әйелдер,,,Қазақстан емес,,0.6
2013,пайыз,,,әйелдер,,,Қазақстан емес,,0.6
2014,пайыз,,,әйелдер,,,Қазақстан емес,,0.6
2015,пайыз,,,әйелдер,,,Қазақстан емес,,0.7
2016,пайыз,,,әйелдер,,,Қазақстан емес,,0.8
2017,пайыз,,,әйелдер,,,Қазақстан емес,,2.9
2018,пайыз,,,әйелдер,,,Қазақстан емес,,3.1
2010,пайыз,,городское население,,,,Қазақстан,,97.8
2011,пайыз,,городское население,,,,Қазақстан,,97.0
2012,пайыз,,городское население,,,,Қазақстан,,98.8
2013,пайыз,,городское население,,,,Қазақстан,,98.5
2014,пайыз,,городское население,,,,Қазақстан,,99.0
2015,пайыз,,городское население,,,,Қазақстан,,98.9
2016,пайыз,,городское население,,,,Қазақстан,,97.9
2017,пайыз,,городское население,,,,Қазақстан,,98.2
2018,пайыз,,городское население,,,,Қазақстан,,97.0
2010,пайыз,,городское население,,,,Қазақстан емес,,2.2
2011,пайыз,,городское население,,,,Қазақстан емес,,2.5
2012,пайыз,,городское население,,,,Қазақстан емес,,1.2
2013,пайыз,,городское население,,,,Қазақстан емес,,1.5
2014,пайыз,,городское население,,,,Қазақстан емес,,1.0
2015,пайыз,,городское население,,,,Қазақстан емес,,1.1
2016,пайыз,,городское население,,,,Қазақстан емес,,2.1
2017,пайыз,,городское население,,,,Қазақстан емес,,1.8
2018,пайыз,,городское население,,,,Қазақстан емес,,3.0
2010,пайыз,,сельское население,,,,Қазақстан,,99.4
2011,пайыз,,сельское население,,,,Қазақстан,,99.3
2012,пайыз,,сельское население,,,,Қазақстан,,99.5
2013,пайыз,,сельское население,,,,Қазақстан,,98.8
2014,пайыз,,сельское население,,,,Қазақстан,,98.6
2015,пайыз,,сельское население,,,,Қазақстан,,99.2
2016,пайыз,,сельское население,,,,Қазақстан,,99.1
2017,пайыз,,сельское население,,,,Қазақстан,,98.7
2018,пайыз,,сельское население,,,,Қазақстан,,98.5
2010,пайыз,,сельское население,,,,Қазақстан емес,,0.6
2011,пайыз,,сельское население,,,,Қазақстан емес,,0.7
2012,пайыз,,сельское население,,,,Қазақстан емес,,0.5
2013,пайыз,,сельское население,,,,Қазақстан емес,,1.2
2014,пайыз,,сельское население,,,,Қазақстан емес,,1.4
2015,пайыз,,сельское население,,,,Қазақстан емес,,0.8
2016,пайыз,,сельское население,,,,Қазақстан емес,,0.9
2017,пайыз,,сельское население,,,,Қазақстан емес,,1.3
2018,пайыз,,сельское население,,,,Қазақстан емес,,1.5
