Year,Units,Өңірлер,Аймақ,Жынысы,Білім беру,Отбасылық жағдайы,азаматтығы,GeoCode,Value
2011,пайыз,,,ерлер,,жесір,,,10.8
2012,пайыз,,,ерлер,,жесір,,,10.4
2013,пайыз,,,ерлер,,жесір,,,18.0
2014,пайыз,,,ерлер,,жесір,,,20.5
2015,пайыз,,,ерлер,,жесір,,,10.4
2016,пайыз,,,ерлер,,жесір,,,8.6
2017,пайыз,,,ерлер,,жесір,,,15.3
2018,пайыз,,,ерлер,,жесір,,,18.2
2010,пайыз,,,ерлер,,ажырасқан,,,4.3
2011,пайыз,,,ерлер,,ажырасқан,,,7.2
2012,пайыз,,,ерлер,,ажырасқан,,,10.4
2013,пайыз,,,ерлер,,ажырасқан,,,11.5
2014,пайыз,,,ерлер,,ажырасқан,,,10.3
2015,пайыз,,,ерлер,,ажырасқан,,,8.3
2016,пайыз,,,ерлер,,ажырасқан,,,4.3
2017,пайыз,,,ерлер,,ажырасқан,,,5.6
2018,пайыз,,,ерлер,,ажырасқан,,,9.1
2010,пайыз,,,ерлер,,көрсетілмеген,,,18.6
2011,пайыз,,,ерлер,,көрсетілмеген,,,14.5
2012,пайыз,,,ерлер,,көрсетілмеген,,,18.8
2013,пайыз,,,ерлер,,көрсетілмеген,,,27.9
2014,пайыз,,,ерлер,,көрсетілмеген,,,23.1
2015,пайыз,,,ерлер,,көрсетілмеген,,,18.8
2016,пайыз,,,ерлер,,көрсетілмеген,,,25.7
2017,пайыз,,,ерлер,,көрсетілмеген,,,19.4
2018,пайыз,,,ерлер,,көрсетілмеген,,,25.8
2010,пайыз,,,әйелдер,,үйленген,,,36.4
2011,пайыз,,,әйелдер,,үйленген,,,33.0
2012,пайыз,,,әйелдер,,үйленген,,,32.7
2013,пайыз,,,әйелдер,,үйленген,,,20.0
2014,пайыз,,,әйелдер,,үйленген,,,18.6
2015,пайыз,,,әйелдер,,үйленген,,,15.9
2016,пайыз,,,әйелдер,,үйленген,,,26.4
2017,пайыз,,,әйелдер,,үйленген,,,23.6
2018,пайыз,,,әйелдер,,үйленген,,,25.6
2010,пайыз,,,әйелдер,,үйленген жоқ,,,34.5
2011,пайыз,,,әйелдер,,үйленген жоқ,,,18.1
2012,пайыз,,,әйелдер,,үйленген жоқ,,,20.4
2013,пайыз,,,әйелдер,,үйленген жоқ,,,22.0
2014,пайыз,,,әйелдер,,үйленген жоқ,,,8.5
2015,пайыз,,,әйелдер,,үйленген жоқ,,,15.9
2016,пайыз,,,әйелдер,,үйленген жоқ,,,15.3
2017,пайыз,,,әйелдер,,үйленген жоқ,,,9.4
2018,пайыз,,,әйелдер,,үйленген жоқ,,,15.1
2010,пайыз,,,әйелдер,,жесір,,,20.0
2011,пайыз,,,әйелдер,,жесір,,,43.6
2012,пайыз,,,әйелдер,,жесір,,,16.3
2013,пайыз,,,әйелдер,,жесір,,,24.0
2014,пайыз,,,әйелдер,,жесір,,,50.8
2015,пайыз,,,әйелдер,,жесір,,,42.0
2016,пайыз,,,әйелдер,,жесір,,,37.5
2017,пайыз,,,әйелдер,,жесір,,,50.9
2018,пайыз,,,әйелдер,,жесір,,,33.7
2010,пайыз,,,әйелдер,,ажырасқан,,,5.5
2011,пайыз,,,әйелдер,,ажырасқан,,,1.1
2012,пайыз,,,әйелдер,,ажырасқан,,,8.2
2013,пайыз,,,әйелдер,,ажырасқан,,,6.0
2014,пайыз,,,әйелдер,,ажырасқан,,,5.1
2015,пайыз,,,әйелдер,,ажырасқан,,,7.2
2016,пайыз,,,әйелдер,,ажырасқан,,,6.9
2017,пайыз,,,әйелдер,,ажырасқан,,,2.8
2018,пайыз,,,әйелдер,,ажырасқан,,,7.0
2010,пайыз,,,әйелдер,,көрсетілмеген,,,3.6
2011,пайыз,,,әйелдер,,көрсетілмеген,,,4.3
2012,пайыз,,,әйелдер,,көрсетілмеген,,,22.4
2013,пайыз,,,әйелдер,,көрсетілмеген,,,28.0
2014,пайыз,,,әйелдер,,көрсетілмеген,,,16.9
2015,пайыз,,,әйелдер,,көрсетілмеген,,,18.8
2016,пайыз,,,әйелдер,,көрсетілмеген,,,13.9
2017,пайыз,,,әйелдер,,көрсетілмеген,,,13.2
2018,пайыз,,,әйелдер,,көрсетілмеген,,,9.3
2010,пайыз,,городское население,,,үйленген,,,41.8
2011,пайыз,,городское население,,,үйленген,,,42.3
2012,пайыз,,городское население,,,үйленген,,,27.1
2013,пайыз,,городское население,,,үйленген,,,15.5
2014,пайыз,,городское население,,,үйленген,,,30.0
2015,пайыз,,городское население,,,үйленген,,,26.4
2016,пайыз,,городское население,,,үйленген,,,26.2
2017,пайыз,,городское население,,,үйленген,,,23.1
2018,пайыз,,городское население,,,үйленген,,,31.8
2010,пайыз,,городское население,,,үйленген жоқ,,,20.0
2011,пайыз,,городское население,,,үйленген жоқ,,,19.6
2012,пайыз,,городское население,,,үйленген жоқ,,,29.2
2013,пайыз,,городское население,,,үйленген жоқ,,,27.6
2014,пайыз,,городское население,,,үйленген жоқ,,,5.0
2015,пайыз,,городское население,,,үйленген жоқ,,,23.6
2016,пайыз,,городское население,,,үйленген жоқ,,,21.5
2017,пайыз,,городское население,,,үйленген жоқ,,,18.5
2018,пайыз,,городское население,,,үйленген жоқ,,,12.1
2010,пайыз,,городское население,,,жесір,,,10.9
2011,пайыз,,городское население,,,жесір,,,21.6
2012,пайыз,,городское население,,,жесір,,,14.6
2013,пайыз,,городское население,,,жесір,,,17.2
2014,пайыз,,городское население,,,жесір,,,35.0
2015,пайыз,,городское население,,,жесір,,,22.2
2016,пайыз,,городское население,,,жесір,,,23.1
2017,пайыз,,городское население,,,жесір,,,35.4
2018,пайыз,,городское население,,,жесір,,,31.8
2010,пайыз,,городское население,,,ажырасқан,,,9.1
2011,пайыз,,городское население,,,ажырасқан,,,7.2
2012,пайыз,,городское население,,,ажырасқан,,,12.5
2013,пайыз,,городское население,,,ажырасқан,,,15.5
2014,пайыз,,городское население,,,ажырасқан,,,7.5
2015,пайыз,,городское население,,,ажырасқан,,,6.9
2016,пайыз,,городское население,,,ажырасқан,,,9.2
2017,пайыз,,городское население,,,ажырасқан,,,7.7
2018,пайыз,,городское население,,,ажырасқан,,,12.1
2010,пайыз,,городское население,,,көрсетілмеген,,,18.2
2011,пайыз,,городское население,,,көрсетілмеген,,,9.3
2012,пайыз,,городское население,,,көрсетілмеген,,,16.7
2013,пайыз,,городское население,,,көрсетілмеген,,,24.1
2014,пайыз,,городское население,,,көрсетілмеген,,,22.5
2015,пайыз,,городское население,,,көрсетілмеген,,,20.8
2016,пайыз,,городское население,,,көрсетілмеген,,,20.0
2017,пайыз,,городское население,,,көрсетілмеген,,,15.4
2018,пайыз,,городское население,,,көрсетілмеген,,,12.1
2010,пайыз,,сельское население,,,үйленген,,,38.6
2011,пайыз,,сельское население,,,үйленген,,,27.5
2012,пайыз,,сельское население,,,үйленген,,,36.7
2013,пайыз,,сельское население,,,үйленген,,,24.5
2014,пайыз,,сельское население,,,үйленген,,,13.8
2015,пайыз,,сельское население,,,үйленген,,,17.8
2016,пайыз,,сельское население,,,үйленген,,,36.4
2017,пайыз,,сельское население,,,үйленген,,,38.9
2018,пайыз,,сельское население,,,үйленген,,,36.0
2010,пайыз,,сельское население,,,үйленген жоқ,,,37.1
2011,пайыз,,сельское население,,,үйленген жоқ,,,27.5
2012,пайыз,,сельское население,,,үйленген жоқ,,,20.4
2013,пайыз,,сельское население,,,үйленген жоқ,,,17.0
2014,пайыз,,сельское население,,,үйленген жоқ,,,20.7
2015,пайыз,,сельское население,,,үйленген жоқ,,,17.8
2016,пайыз,,сельское население,,,үйленген жоқ,,,18.2
2017,пайыз,,сельское население,,,үйленген жоқ,,,6.2
2018,пайыз,,сельское население,,,үйленген жоқ,,,16.3
2010,пайыз,,сельское население,,,жесір,,,15.7
2011,пайыз,,сельское население,,,жесір,,,36.3
2012,пайыз,,сельское население,,,жесір,,,12.2
2013,пайыз,,сельское население,,,жесір,,,24.5
2014,пайыз,,сельское население,,,жесір,,,41.4
2015,пайыз,,сельское население,,,жесір,,,40.0
2016,пайыз,,сельское население,,,жесір,,,23.4
2017,пайыз,,сельское население,,,жесір,,,37.2
2018,пайыз,,сельское население,,,жесір,,,23.3
2010,пайыз,,сельское население,,,ажырасқан,,,1.4
2011,пайыз,,сельское население,,,ажырасқан,,,0.0
2012,пайыз,,сельское население,,,ажырасқан,,,6.1
2013,пайыз,,сельское население,,,ажырасқан,,,1.9
2014,пайыз,,сельское население,,,ажырасқан,,,6.9
2015,пайыз,,сельское население,,,ажырасқан,,,8.9
2016,пайыз,,сельское население,,,ажырасқан,,,2.6
2017,пайыз,,сельское население,,,ажырасқан,,,1.8
2018,пайыз,,сельское население,,,ажырасқан,,,4.7
2010,пайыз,,сельское население,,,көрсетілмеген,,,7.1
2011,пайыз,,сельское население,,,көрсетілмеген,,,8.8
2012,пайыз,,сельское население,,,көрсетілмеген,,,24.5
2013,пайыз,,сельское население,,,көрсетілмеген,,,32.1
2014,пайыз,,сельское население,,,көрсетілмеген,,,17.2
2015,пайыз,,сельское население,,,көрсетілмеген,,,15.6
2016,пайыз,,сельское население,,,көрсетілмеген,,,19.5
2017,пайыз,,сельское население,,,көрсетілмеген,,,15.9
2018,пайыз,,сельское население,,,көрсетілмеген,,,19.8
2010,пайыз,,,ерлер,,,Қазақстан,,100.0
2011,пайыз,,,ерлер,,,Қазақстан,,100.0
2012,пайыз,,,ерлер,,,Қазақстан,,97.9
2013,пайыз,,,ерлер,,,Қазақстан,,98.4
2014,пайыз,,,ерлер,,,Қазақстан,,100.0
2015,пайыз,,,ерлер,,,Қазақстан,,97.9
2016,пайыз,,,ерлер,,,Қазақстан,,100.0
2017,пайыз,,,ерлер,,,Қазақстан,,100.0
2018,пайыз,,,ерлер,,,Қазақстан,,98.6
2010,пайыз,,,ерлер,,,Қазақстан емес,,0.0
2011,пайыз,,,ерлер,,,Қазақстан емес,,0.0
2012,пайыз,,,ерлер,,,Қазақстан емес,,2.1
2013,пайыз,,,ерлер,,,Қазақстан емес,,1.6
2014,пайыз,,,ерлер,,,Қазақстан емес,,0.0
2015,пайыз,,,ерлер,,,Қазақстан емес,,2.1
2016,пайыз,,,ерлер,,,Қазақстан емес,,0.0
2017,пайыз,,,ерлер,,,Қазақстан емес,,0.0
2018,пайыз,,,ерлер,,,Қазақстан емес,,1.4
2010,пайыз,,,әйелдер,,,Қазақстан,,100.0
2011,пайыз,,,әйелдер,,,Қазақстан,,98.9
2012,пайыз,,,әйелдер,,,Қазақстан,,100.0
2013,пайыз,,,әйелдер,,,Қазақстан,,96.1
2014,пайыз,,,әйелдер,,,Қазақстан,,100.0
2015,пайыз,,,әйелдер,,,Қазақстан,,100.0
2016,пайыз,,,әйелдер,,,Қазақстан,,98.6
2017,пайыз,,,әйелдер,,,Қазақстан,,100.0
2018,пайыз,,,әйелдер,,,Қазақстан,,100.0
2010,пайыз,,,әйелдер,,,Қазақстан емес,,0.0
2011,пайыз,,,әйелдер,,,Қазақстан емес,,1.1
2012,пайыз,,,әйелдер,,,Қазақстан емес,,0.0
2013,пайыз,,,әйелдер,,,Қазақстан емес,,3.9
2014,пайыз,,,әйелдер,,,Қазақстан емес,,0.0
2015,пайыз,,,әйелдер,,,Қазақстан емес,,0.0
2016,пайыз,,,әйелдер,,,Қазақстан емес,,1.4
2017,пайыз,,,әйелдер,,,Қазақстан емес,,0.0
2018,пайыз,,,әйелдер,,,Қазақстан емес,,0.0
2010,пайыз,,городское население,,,,Қазақстан,,100.0
2011,пайыз,,городское население,,,,Қазақстан,,99.0
2012,пайыз,,городское население,,,,Қазақстан,,100.0
2013,пайыз,,городское население,,,,Қазақстан,,100.0
2014,пайыз,,городское население,,,,Қазақстан,,100.0
2015,пайыз,,городское население,,,,Қазақстан,,100.0
2016,пайыз,,городское население,,,,Қазақстан,,98.5
2017,пайыз,,городское население,,,,Қазақстан,,100.0
2018,пайыз,,городское население,,,,Қазақстан,,100.0
2010,пайыз,,городское население,,,,Қазақстан емес,,0.0
2011,пайыз,,городское население,,,,Қазақстан емес,,1.0
2012,пайыз,,городское население,,,,Қазақстан емес,,0.0
2013,пайыз,,городское население,,,,Қазақстан емес,,0.0
2014,пайыз,,городское население,,,,Қазақстан емес,,0.0
2015,пайыз,,городское население,,,,Қазақстан емес,,0.0
2016,пайыз,,городское население,,,,Қазақстан емес,,1.5
2017,пайыз,,городское население,,,,Қазақстан емес,,0.0
2018,пайыз,,городское население,,,,Қазақстан емес,,0.0
2010,пайыз,,сельское население,,,,Қазақстан,,100.0
2011,пайыз,,сельское население,,,,Қазақстан,,100.0
2012,пайыз,,сельское население,,,,Қазақстан,,98.0
2013,пайыз,,сельское население,,,,Қазақстан,,96.2
2014,пайыз,,сельское население,,,,Қазақстан,,100.0
2015,пайыз,,сельское население,,,,Қазақстан,,97.8
2016,пайыз,,сельское население,,,,Қазақстан,,100.0
2017,пайыз,,сельское население,,,,Қазақстан,,100.0
2018,пайыз,,сельское население,,,,Қазақстан,,98.8
2010,пайыз,,сельское население,,,,Қазақстан емес,,0.0
2011,пайыз,,сельское население,,,,Қазақстан емес,,0.0
2012,пайыз,,сельское население,,,,Қазақстан емес,,2.0
2013,пайыз,,сельское население,,,,Қазақстан емес,,3.8
2014,пайыз,,сельское население,,,,Қазақстан емес,,0.0
2015,пайыз,,сельское население,,,,Қазақстан емес,,2.2
2016,пайыз,,сельское население,,,,Қазақстан емес,,0.0
2017,пайыз,,сельское население,,,,Қазақстан емес,,0.0
2018,пайыз,,сельское население,,,,Қазақстан емес,,1.2
